custom/avg_speed,custom/CPM,custom/collision_num,custom/total_reward,custom/mean_reward,custom/collision_rate,custom/episode_length,custom/total_distance,custom/collision_interval,custom/collision_speed,time/num_timesteps,custom/routes_completed,custom/avg_center_dev,custom/CPS,time/fps,time/total_timesteps,time/iterations,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/episodes,rollout/ep_gt_rew_mean,train/approx_kl,train/learning_rate,train/n_updates,train/explained_variance,train/value_loss,train/entropy_loss,train/loss,train/clip_range,train/clip_fraction,train/policy_gradient_loss
,,,,,,,,,,,,,,31,17408,,,286.9107142857143,545,0,75.91594439285714,,,,,,,,,,
12.49948253081495,1.3646356438905562,28,590.451871233118,0.3459003346415454,0.49122807017543857,1707,732.7963361333686,1707,1.379338059582216,17773,2.167235494880546,0.3643895922549787,0.0005858230814294083,,,,,,,,,0.009776095,1.844143104e-05,170,0.8567036986351013,1.2229996643960477,-3.20927487462759,0.29289042949676514,0.2,0.06474609375,-0.0208992765750736
,,,,,,,,,,,,,,32,18432,18,84.94225577192982,311.8070175438597,575,,,,,,,,,,,,
,,,,,,,,,,,,,,32,18432,,,311.8070175438597,575,0,84.94225577192982,,,,,,,,,,
,,,,,,,,,,,,,,32,19456,19,84.94225577192982,311.8070175438597,604,,,0.01326619,1.5720048640000006e-05,180,0.8656797409057617,1.1210390070453287,-3.2400301918387413,0.15077632665634155,0.2,0.1314453125,-0.027005543722771107
,,,,,,,,,,,,,,32,19456,,,311.8070175438597,604,0,84.94225577192982,,,,,,,,,,
12.846451685960984,1.1095233428219569,29,713.6143901219974,0.32946186062880767,0.5,2166,901.287932759129,2166,3.1377511003216885,19938,2.0852713178294575,0.42368984801432,0.0004616805170821791,,,,,,,,,0.0078620715,1.3229352960000003e-05,190,0.8421223759651184,1.6783495647832751,-3.187695787847042,0.47145745158195496,0.2,0.055859375,-0.018256272905273364
,,,,,,,,,,,,,,32,20480,20,95.78080729310345,343.7586206896552,636,,,,,,,,,,,,
,,,,,,,,,,,,,,32,20480,,,343.7586206896552,636,0,95.78080729310345,,,,,,,,,,
,,,,,,,,,,,,,,32,21504,21,95.78080729310345,343.7586206896552,664,,,0.008227676,1.0969344000000004e-05,200,0.8034057170152664,2.0701872050762176,-3.180067975819111,0.06416881084442139,0.2,0.03095703125,-0.01413080533966422
,,,,,,,,,,,,,,32,21504,,,343.7586206896552,664,0,95.78080729310345,,,,,,,,,,
12.466503284659638,1.7087837133856398,30,512.4277658809574,0.3116957213387819,0.5084745762711864,1644,585.2115701750718,1644,1.2914426420565943,21581,2.09375,0.4834764429439433,0.0006082725060827251,,,,,,,,,0.008303008,8.94002176e-06,210,0.863777369260788,1.5374041981995106,-3.193055510520935,0.16631007194519043,0.2,0.03212890625,-0.015045851527247578
,,,,,,,,,,,,,,32,22528,22,102.84200371186441,365.77966101694915,694,,,,,,,,,,,,
,,,,,,,,,,,,,,32,22528,,,365.77966101694915,694,0,102.84200371186441,,,,,,,,,,
11.976445569050368,3.9783302655801736,31,409.7717767863683,0.36039734106100996,0.5166666666666667,1137,251.36173551296815,1137,14.36795985217352,22717,0.7891566265060241,0.3234547561734989,0.0008795074758135445,,,,,,,,,0.00759157,7.141386239999998e-06,220,0.8295343369245529,1.6353591516613961,-3.193999746441841,0.01205587387084961,0.2,0.0400390625,-0.014228095760336146
,,,,,,,,,,,,,,32,23552,23,107.95689696666666,378.6166666666667,724,,,,,,,,,,,,
,,,,,,,,,,,,,,32,23552,,,378.6166666666667,724,0,107.95689696666666,,,,,,,,,,
,,,,,,,,,,,,,,32,24576,24,107.95689696666666,378.6166666666667,754,,,0.0028898353,5.57343744e-06,230,0.7129327058792114,3.6097710132598877,-3.177414482831955,0.5598762631416321,0.2,0.0013671875,-0.004389362075016834
,,,,,,,,,,,,,,32,24576,,,378.6166666666667,754,0,107.95689696666666,,,,,,,,,,
12.842570730992254,1.4010429148080752,32,869.250691724291,0.3371802528022851,0.5245901639344263,2578,713.7540109804468,2578,2.7743270854479114,25294,1.8883928571428572,0.4199011628460776,0.0003878975950349108,,,,,,,,,0.002279845,4.236175359999999e-06,240,0.7002542614936829,3.341818678751588,-3.1972536981105804,0.47077974677085876,0.2,0.0037109375,-0.005635287685436197
9.386433052443419,19.710991556243407,33,63.84763714632369,0.21791002439018325,0.532258064516129,293,50.73311492963694,293,4.221761247016939,25586,0.15469613259668508,0.5096049925994554,0.0034129692832764505,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,32,25600,25,119.52375109677418,412.6774193548387,785,,,,,,,,,,,,
,,,,,,,,,,,,,,32,25600,,,412.6774193548387,785,0,119.52375109677418,,,,,,,,,,
7.828438857670176,,33,29.637311780705637,0.15276964835415277,0.5238095238095238,194,27.93757600226536,,,25779,0.6590909090909091,0.45083166108721473,,,,,,,,,,0.0021460778,3.129599999999999e-06,250,0.7651898860931396,5.891830660402775,-3.2030889272689818,1.4715088605880737,0.2,0.0017578125,-0.004718299733940512
9.447068349132735,6.805311250958113,34,180.30405518759034,0.21388381398290668,0.53125,843,146.94405048104318,1037,1.6581205652992732,26621,0.7880434782608695,0.5887247530129831,0.0011862396204033216,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,32,26624,26,119.06783446875001,415.953125,816,,,,,,,,,,,,
,,,,,,,,,,,,,,32,26624,,,415.953125,816,0,119.06783446875001,,,,,,,,,,
,,,,,,,,,,,,,,32,27648,27,119.06783446875001,415.953125,844,,,0.0005555979,2.2537113600000007e-06,260,0.6758836507797241,6.562171625345945,-3.22369477301836,1.665309190750122,0.2,0.0,-0.00234403069189284
,,,,,,,,,,,,,,32,27648,,,415.953125,844,0,119.06783446875001,,,,,,,,,,
,,,,,,,,,,,,,,32,28672,28,119.06783446875001,415.953125,875,,,0.004007105,1.6085094400000007e-06,270,0.8563821762800217,1.9999301880598068,-3.192528684437275,0.4016602337360382,0.2,0.0083984375,-0.005469683004776016
,,,,,,,,,,,,,,32,28672,,,415.953125,875,0,119.06783446875001,,,,,,,,,,
11.473938594227421,1.3537551522298785,35,637.8211344337072,0.28410740954730834,0.5384615384615384,2245,738.6860159703325,2245,2.485494022036186,28865,2.0353982300884956,0.4650604652719858,0.00044543429844097997,,,,,,,,,0.00020726945,1.19399424e-06,280,0.8800231143832207,2.938224184513092,-3.1526237964630126,0.9178251624107361,0.2,0.0,-0.0010673325974494218
11.107259166734949,12.424128080175766,36,102.61256584613093,0.26110067645325935,0.5454545454545454,393,80.48854563851637,393,1.3874996728700313,29257,0.1822125813449024,0.4972503799922116,0.002544529262086514,,,,,,,,,,,,,,,,,,
9.420460955785606,18.721072820516362,37,84.95182956673571,0.27671605722063747,0.5522388059701493,307,53.41574222734198,307,1.6896228465679393,29563,0.5625,0.33253014349279864,0.003257328990228013,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,32,29696,29,126.05400307462685,441.23880597014926,908,,,,,,,,,,,,
,,,,,,,,,,,,,,32,29696,,,441.23880597014926,908,0,126.05400307462685,,,,,,,,,,
9.0368449798938,43.66006451373999,38,21.56776955713476,0.15628818519662868,0.5588235294117647,138,22.90422634820652,138,16.39466048453173,29700,0.048582995951417005,0.5120129840925611,0.007246376811594203,,,,,,,,,0.0005910305,1.01016576e-06,290,0.8211463093757629,5.669078484177589,-3.2015225633978845,2.7511332035064697,0.2,0.0,-0.0013190135738113894
11.353123674517851,5.582867074997774,39,135.26873746213516,0.26113655880721076,0.5652173913043478,518,179.1194356889464,518,4.832780388123431,30217,1.06651376146789,0.5415825818297565,0.0019305019305019305,,,,,,,,,,,,,,,,,,
9.683768149128833,11.119649733442124,40,138.93375633232833,0.2756622149450959,0.5714285714285714,504,89.93089026828966,504,1.597661099149611,30720,0.2422680412371134,0.2885647495391531,0.001984126984126984,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,32,30720,30,124.87542718571427,438.85714285714283,940,,,,,,,,,,,,
,,,,,,,,,,,,,,32,30720,,,438.85714285714283,940,0,124.87542718571427,,,,,,,,,,
